C0000100,severity_worst,severity_label,total_convictions_63,total_conviction_types,total_probation,total_incarcerated,target_violent_ever,target_property_ever,target_violent_first_event_year,target_property_first_event_year
429601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
429602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
430001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
430401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
430501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
430502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
430601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
430602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
430801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
431001,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
431002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
431003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
431901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
432001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
432301,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
432302,0,none,0.0,0.0,1.0,1.0,1.0,0.0,1994.0,
432303,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
432304,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
432501,1,mild,3.0,2.0,2.0,3.0,1.0,1.0,2000.0,1998.0
432502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
432601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
432602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
433701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
433702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
433901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
433902,2,intermediate,0.0,1.0,1.0,0.0,1.0,1.0,2010.0,2012.0
434101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
434501,0,none,0.0,0.0,0.0,1.0,0.0,0.0,,
434601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
434602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
434603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2010.0
435201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
435202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
435401,0,none,0.0,0.0,1.0,0.0,0.0,1.0,,1996.0
435402,1,mild,0.0,1.0,0.0,0.0,0.0,1.0,,1996.0
435403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
436601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2002.0
436602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
436701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
436702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
436703,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
436801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1990.0
436802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
437101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
437102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2004.0
437201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
437301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
437501,1,mild,0.0,1.0,1.0,1.0,0.0,0.0,,
437601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
437602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
437801,0,none,1.0,0.0,0.0,0.0,1.0,0.0,1992.0,
437802,1,mild,1.0,1.0,0.0,0.0,0.0,0.0,,
437803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
437804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
437901,0,none,0.0,0.0,1.0,0.0,0.0,1.0,,1996.0
437902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
438101,0,none,0.0,0.0,0.0,0.0,0.0,,,
438102,0,none,0.0,0.0,0.0,0.0,0.0,,,
438301,0,none,0.0,0.0,1.0,1.0,1.0,1.0,1990.0,1994.0
438302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
438601,0,none,0.0,0.0,2.0,0.0,0.0,0.0,,
438602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
438603,0,none,0.0,0.0,0.0,1.0,1.0,1.0,2004.0,2004.0
439101,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
439102,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
439103,0,none,0.0,0.0,0.0,0.0,,,,
439104,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
439105,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2008.0
439201,0,none,0.0,0.0,0.0,0.0,,,,
439601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1992.0
439602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
440001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
440002,0,none,0.0,0.0,0.0,0.0,0.0,,,
440401,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
440402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2000.0
441101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
441102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
441601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
441602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1990.0
441603,3,major,3.0,2.0,4.0,4.0,1.0,0.0,2002.0,
441604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
441605,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
441606,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
441701,0,none,0.0,0.0,0.0,0.0,1.0,,2004.0,
441702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
441703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
441704,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2012.0
442301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
442401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
442801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2002.0
442802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
442803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
443101,0,none,0.0,0.0,0.0,0.0,,,,
443102,0,none,0.0,0.0,0.0,0.0,,,,
443401,0,none,0.0,0.0,0.0,0.0,,,,
443402,0,none,0.0,0.0,0.0,0.0,,,,
443701,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2006.0
443702,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2010.0,2010.0
443801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2004.0
443802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
443901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
443902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
444001,0,none,0.0,0.0,0.0,0.0,,,,
444101,0,none,0.0,0.0,0.0,0.0,,,,
444102,0,none,0.0,0.0,0.0,0.0,,,,
444501,0,none,0.0,0.0,1.0,1.0,0.0,0.0,,
444502,2,intermediate,0.0,1.0,2.0,1.0,1.0,1.0,2000.0,2004.0
444503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
444701,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
444702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
444703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2006.0
445001,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1988.0
445002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
445101,0,none,0.0,0.0,0.0,0.0,0.0,,,
445102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
445501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1994.0
445601,0,none,0.0,0.0,0.0,0.0,,,,
445602,0,none,0.0,0.0,0.0,0.0,,,,
445701,0,none,0.0,0.0,0.0,0.0,,,,
445702,0,none,0.0,0.0,0.0,0.0,,,,
445801,0,none,0.0,0.0,0.0,0.0,0.0,,,
446301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1990.0
446302,0,none,0.0,0.0,0.0,0.0,,,,
446303,0,none,0.0,0.0,0.0,0.0,0.0,,,
446401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
446501,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2004.0
446502,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2010.0,2010.0
446503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
446901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
447301,0,none,0.0,0.0,2.0,1.0,1.0,1.0,1998.0,2002.0
447302,3,major,0.0,1.0,1.0,0.0,1.0,1.0,2002.0,2004.0
447303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
447304,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
447401,0,none,0.0,0.0,1.0,1.0,1.0,1.0,2000.0,1996.0
447402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2006.0
447501,0,none,0.0,0.0,0.0,0.0,,,,
447502,0,none,0.0,0.0,0.0,0.0,,,,
447503,0,none,0.0,0.0,0.0,0.0,,,,
447601,3,major,3.0,2.0,1.0,0.0,1.0,1.0,1992.0,1996.0
447801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
447901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
447902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
448101,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
448102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
448103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
448201,1,mild,0.0,1.0,1.0,1.0,1.0,1.0,2004.0,2006.0
448301,3,major,3.0,5.0,4.0,3.0,1.0,0.0,1988.0,
448302,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1988.0,1988.0
448303,3,major,1.0,4.0,3.0,0.0,1.0,1.0,1994.0,1992.0
448304,3,major,3.0,2.0,2.0,1.0,1.0,1.0,1994.0,1992.0
448305,3,major,0.0,9.0,1.0,0.0,1.0,1.0,1994.0,1994.0
448306,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
448307,0,none,0.0,0.0,2.0,0.0,1.0,0.0,1992.0,
448501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
448502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
448701,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
448702,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1998.0,2002.0
448801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
448802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2018.0,2018.0
448803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
449001,3,major,1.0,1.0,1.0,0.0,1.0,0.0,1994.0,
449002,3,major,1.0,2.0,2.0,2.0,1.0,0.0,1996.0,
449003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
449401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
449402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
449501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
449502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
449601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
449602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
449901,0,none,0.0,0.0,0.0,0.0,,,,
449902,0,none,0.0,0.0,1.0,1.0,1.0,1.0,2006.0,2006.0
449903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
449904,0,none,0.0,0.0,1.0,1.0,1.0,1.0,2010.0,2010.0
450501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
450502,0,none,0.0,0.0,0.0,0.0,,,,
450503,0,none,0.0,0.0,0.0,0.0,,,,
450504,0,none,0.0,0.0,0.0,0.0,,,,
450505,0,none,0.0,0.0,0.0,0.0,,,,
450601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
450602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
452201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
452202,0,none,0.0,0.0,0.0,0.0,,,,
452301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
452302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
452501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
452601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
452602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
452701,0,none,0.0,0.0,0.0,0.0,,,,
452801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
453301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
453302,0,none,0.0,0.0,0.0,0.0,,,,
453401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
453402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
453601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
453602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
453603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
453604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
453605,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
453701,3,major,4.0,4.0,4.0,1.0,1.0,1.0,1994.0,1994.0
453702,3,major,7.0,5.0,2.0,2.0,1.0,1.0,1992.0,1998.0
453703,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1998.0,2002.0
453704,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2000.0
453705,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
453801,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
453802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
453901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
453902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
453903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
454101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1998.0
454102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
454301,0,none,0.0,0.0,2.0,1.0,1.0,1.0,1990.0,1990.0
454302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
454401,0,none,0.0,0.0,0.0,0.0,0.0,,,
454402,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
454403,0,none,0.0,0.0,1.0,0.0,0.0,,,
454404,1,mild,0.0,1.0,1.0,1.0,0.0,,,
454601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
455101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
455102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
455103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
455301,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
455302,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
455303,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
455304,0,none,0.0,0.0,0.0,0.0,,,,
455401,0,none,0.0,0.0,0.0,0.0,,,,
455701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
455702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
455703,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2006.0,2006.0
456101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
456102,0,none,0.0,0.0,0.0,0.0,,,,
456401,0,none,0.0,0.0,0.0,0.0,,,,
456402,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
456501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
456502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
457001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
457002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
457003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
457101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
457102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
457801,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
457802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
458001,3,major,0.0,3.0,2.0,0.0,1.0,0.0,2000.0,
458101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1994.0
458102,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
458201,3,major,2.0,2.0,0.0,0.0,1.0,0.0,1994.0,
458202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,1994.0
458401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2000.0
458402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
458403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
458501,3,major,0.0,1.0,1.0,1.0,1.0,1.0,1998.0,2004.0
458801,0,none,0.0,0.0,0.0,0.0,,,,
458901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1998.0
458902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
459001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
459002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
459201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
459202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
459301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
459401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
459402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
459801,0,none,0.0,0.0,0.0,0.0,,,,
460001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
460002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
460201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
460202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
461301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
461302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
461401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1996.0
461402,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
461801,3,major,4.0,5.0,6.0,2.0,1.0,1.0,1994.0,1994.0
461802,2,intermediate,0.0,1.0,0.0,0.0,1.0,1.0,1994.0,1996.0
462201,0,none,0.0,0.0,0.0,0.0,,,,
462202,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
462501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
462502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
463101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
463102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
463103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
463104,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
463201,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2008.0
463202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
463701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1998.0
463702,1,mild,0.0,1.0,2.0,0.0,1.0,1.0,1996.0,2002.0
463703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
463801,2,intermediate,4.0,2.0,2.0,0.0,1.0,1.0,1992.0,1996.0
463802,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
463803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
463804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
464101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
464102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
464103,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
464501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2004.0,
464502,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
465001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
465002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
465101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
465102,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2006.0,2006.0
465301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
465701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1996.0
465702,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
465703,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2004.0
465801,0,none,0.0,0.0,0.0,0.0,,,,
465802,0,none,0.0,0.0,0.0,0.0,,,,
465901,0,none,0.0,0.0,0.0,0.0,,,,
466001,0,none,0.0,0.0,0.0,0.0,,,,
466002,0,none,0.0,0.0,0.0,0.0,,,,
466201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
466202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2014.0
466203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
466301,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2006.0,2006.0
466401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
466402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
466501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
467001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
467002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
467003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2012.0
467201,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
467401,0,none,0.0,0.0,0.0,0.0,,,,
467501,0,none,0.0,0.0,0.0,0.0,,,,
467901,0,none,0.0,0.0,0.0,0.0,,,,
467902,0,none,0.0,0.0,0.0,0.0,,,,
468201,0,none,0.0,0.0,0.0,0.0,,,,
468202,0,none,0.0,0.0,0.0,0.0,,,,
468301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
468302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
468303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
468401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2006.0
468402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
468901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
468902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
469001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
469002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
469003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
469004,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
469101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
469102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
469201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
469202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
469203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
469401,0,none,0.0,0.0,0.0,0.0,,,,
469402,0,none,0.0,0.0,0.0,0.0,,,,
469601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
470001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
470002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
470301,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2010.0,2006.0
470302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
470501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
470502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
470601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
470602,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
470603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2018.0,2018.0
470801,2,intermediate,0.0,2.0,3.0,2.0,0.0,,,
471101,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1988.0,
471102,3,major,1.0,2.0,2.0,0.0,1.0,0.0,1998.0,
471103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
471301,0,none,0.0,0.0,2.0,0.0,0.0,,,
471302,0,none,0.0,0.0,0.0,0.0,0.0,,,
471401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
471402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
471403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
471701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
471702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
472301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
472302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
472303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
472401,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
472402,0,none,0.0,0.0,2.0,0.0,0.0,0.0,,
472601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
